candidate_id,target_cik,filer_name,filer_tickers,sic_codes,sec_signal_date,last_related_filing_date,event_class,confidence,adjudication_status,model_label_eligible,filing_forms,accession_numbers,primary_source_urls,filing_count,review_notes
bc6bd48ec7b7000c08d5,1367920,"CONCERT PHARMACEUTICALS, INC.",[],"[""2834""]",2023-02-02,2023-03-06,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-022165"", ""0001193125-23-048726"", ""0001193125-23-060809""]","[""https://www.sec.gov/Archives/edgar/data/1367920/000119312523022165/d360970dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1367920/000119312523048726/d448602dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1367920/000119312523060809/d398848dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
b33534019fc79c76334f,1534133,"GRAYBUG VISION, INC.","[""CALC""]","[""2834""]",2023-02-09,2023-02-09,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-030343""]","[""https://www.sec.gov/Archives/edgar/data/1534133/000119312523030343/d192607ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
9c68ddfe3cb9f6d2457c,1092662,"CHEMBIO DIAGNOSTICS, INC.",[],"[""2834""]",2023-02-14,2023-04-27,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-23-006991"", ""0001140361-23-009452"", ""0001140361-23-010231"", ""0001140361-23-011731"", ""0001140361-23-012679"", ""0001140361-23-014421"", ""0001140361-23-015860"", ""0001140361-23-017427"", ""0001140361-23-018121"", ""0001140361-23-019020"", ""0001140361-23-020727""]","[""https://www.sec.gov/Archives/edgar/data/1092662/000114036123006991/ny20007154x3_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123009452/brhc10049106_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123010231/brhc10049350_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123011731/brhc10049737_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123012679/brhc10049969_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123014421/brhc10050314_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123015860/brhc10050792_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123017427/brhc10051156_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123018121/brhc20051337_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123019020/brhc20051550_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1092662/000114036123020727/brhc20052009_sc14d9a.htm""]",11,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
ded3ec318051082f4aac,1636050,Sio Gene Therapies Inc.,[],"[""2834""]",2023-02-21,2023-02-21,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-23-007830""]","[""https://www.sec.gov/Archives/edgar/data/1636050/000114036123007830/ny20007218x2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
34d363dee2dc92c78772,1596946,Quotient Ltd,[],"[""2835""]",2023-03-06,2023-03-06,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0000950170-23-006101""]","[""https://www.sec.gov/Archives/edgar/data/1596946/000095017023006101/qtnt_defm_14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
9ad4cc25e845241a16af,1695357,"Provention Bio, Inc.",[],"[""2834""]",2023-03-24,2023-04-27,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001493152-23-008777"", ""0001493152-23-011769"", ""0001493152-23-012954"", ""0001493152-23-013621"", ""0001493152-23-013771""]","[""https://www.sec.gov/Archives/edgar/data/1695357/000149315223008777/formsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1695357/000149315223011769/formsc14d-9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1695357/000149315223012954/formsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1695357/000149315223013621/formsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1695357/000149315223013771/formsc14d-9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
97fb3f8fbb92b761a0e7,1640455,"Jounce Therapeutics, Inc.",[],"[""2836""]",2023-03-27,2023-05-04,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001640455-23-000042"", ""0001640455-23-000051"", ""0001640455-23-000064"", ""0001640455-23-000084""]","[""https://www.sec.gov/Archives/edgar/data/1640455/000164045523000042/sc14d-9c03272023.htm"", ""https://www.sec.gov/Archives/edgar/data/1640455/000164045523000051/jnce04052023schedule14d-9.htm"", ""https://www.sec.gov/Archives/edgar/data/1640455/000164045523000064/jnce0424202314d-9_a.htm"", ""https://www.sec.gov/Archives/edgar/data/1640455/000164045523000084/jnce05032023sc14d-9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
004d1b5d4cb957a8e7da,887247,Adamis Pharmaceuticals Corp,"[""DMKPQ""]","[""2834""]",2023-04-13,2023-04-13,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001839882-23-009537""]","[""https://www.sec.gov/Archives/edgar/data/887247/000183988223009537/admp-defm14a_051523.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
12da705e859c126b8b62,1750019,TCR2 THERAPEUTICS INC.,[],"[""2836""]",2023-04-20,2023-04-20,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-23-047840""]","[""https://www.sec.gov/Archives/edgar/data/1750019/000110465923047840/tm2313261-1_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
e554788ef1dd19640cc1,1060736,Seagen Inc.,[],"[""2836""]",2023-04-24,2023-04-24,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-112984""]","[""https://www.sec.gov/Archives/edgar/data/1060736/000119312523112984/d484035ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b27e416a0dd83cdc39ad,1692830,"Satsuma Pharmaceuticals, Inc.",[],"[""2834""]",2023-05-05,2023-06-08,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-136606"", ""0001193125-23-148286"", ""0001193125-23-153236"", ""0001193125-23-156942"", ""0001193125-23-163081""]","[""https://www.sec.gov/Archives/edgar/data/1692830/000119312523136606/d447227dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1692830/000119312523148286/d505593dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1692830/000119312523153236/d513040dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1692830/000119312523156942/d514878dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1692830/000119312523163081/d515933dsc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
6f109d0f7e688ad6ae40,1038133,HESKA CORP,[],"[""2835""]",2023-05-08,2023-05-08,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-23-023334""]","[""https://www.sec.gov/Archives/edgar/data/1038133/000114036123023334/ny20008545x3_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
edca86245722b33ead14,1837607,Priveterra Acquisition Corp.,"[""AEON""]","[""2834""]",2023-05-12,2023-05-12,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-23-059839""]","[""https://www.sec.gov/Archives/edgar/data/1837607/000110465923059839/tm2229000-22_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
dd0ae7a2ea1a933eaf9c,1718852,"Prometheus Biosciences, Inc.",[],"[""2834""]",2023-05-16,2023-05-16,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-146068""]","[""https://www.sec.gov/Archives/edgar/data/1718852/000119312523146068/d489453ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
8be3fc371b452ea7e23c,891293,CTI BIOPHARMA CORP,[],"[""2834""]",2023-05-25,2023-06-26,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-153474"", ""0001193125-23-158945"", ""0001193125-23-163521"", ""0001193125-23-164834"", ""0001193125-23-165402"", ""0001193125-23-174363""]","[""https://www.sec.gov/Archives/edgar/data/891293/000119312523153474/d489239dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/891293/000119312523158945/d489801dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/891293/000119312523163521/d503403dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/891293/000119312523164834/d444254dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/891293/000119312523165402/d508377dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/891293/000119312523174363/d453413dsc14d9a.htm""]",6,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
1a0f414aeab293c0fb11,1836379,VectivBio Holding AG,[],"[""2836""]",2023-05-31,2023-06-29,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-157211"", ""0001193125-23-168452"", ""0001193125-23-169599"", ""0001193125-23-175054"", ""0001193125-23-178079""]","[""https://www.sec.gov/Archives/edgar/data/1836379/000119312523157211/d490576dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1836379/000119312523168452/d481424dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1836379/000119312523169599/d501459dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1836379/000119312523175054/d480309dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1836379/000119312523178079/d527160dsc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
00c2f2b3fd51ec03d1e3,1410939,"IVERIC bio, Inc.",[],"[""2834""]",2023-06-05,2023-06-05,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-23-067886""]","[""https://www.sec.gov/Archives/edgar/data/1410939/000110465923067886/tm2316342-3_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
9273ad5779622f0b7f7b,1496671,"Calithera Biosciences, Inc.","[""CALA""]","[""2834""]",2023-06-05,2023-06-05,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-23-028417""]","[""https://www.sec.gov/Archives/edgar/data/1496671/000114036123028417/ny20009214x2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
1ef89a89f8806630a0de,1113148,"INFINITY PHARMACEUTICALS, INC.","[""INFIQ""]","[""2834""]",2023-06-06,2023-06-06,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-161659""]","[""https://www.sec.gov/Archives/edgar/data/1113148/000119312523161659/d480137ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
2c2ff546dec5450f8854,831547,SPECTRUM PHARMACEUTICALS INC,[],"[""2834""]",2023-06-15,2023-06-15,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001104659-23-071627""]","[""https://www.sec.gov/Archives/edgar/data/831547/000110465923071627/tm2315184-9_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
30bc90d53ae7f803b5ad,1755237,"Cyclerion Therapeutics, Inc.","[""CYCN""]","[""2834""]",2023-06-20,2023-06-20,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-23-030510""]","[""https://www.sec.gov/Archives/edgar/data/1755237/000114036123030510/ny20009217x2_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
20a0cc179140720727d8,1822691,"GreenLight Biosciences Holdings, PBC",[],"[""2836""]",2023-06-21,2023-07-20,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-170765"", ""0001193125-23-171149"", ""0001193125-23-185055"", ""0001193125-23-186638"", ""0001193125-23-190548""]","[""https://www.sec.gov/Archives/edgar/data/1822691/000119312523170765/d502020dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1822691/000119312523171149/d502020dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1822691/000119312523185055/d524357dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1822691/000119312523186638/d524357dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1822691/000119312523190548/d524357dsc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
a3c7a7e040a0e5f6f766,1610950,"Syneos Health, Inc.",[],"[""8731""]",2023-06-27,2023-06-27,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-176268""]","[""https://www.sec.gov/Archives/edgar/data/1610950/000119312523176268/d450417ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
6443e54a16f70942c839,1645569,"DICE Therapeutics, Inc.",[],"[""2834""]",2023-06-30,2023-08-09,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-180453"", ""0001193125-23-188218"", ""0001193125-23-192743"", ""0001193125-23-206886""]","[""https://www.sec.gov/Archives/edgar/data/1645569/000119312523180453/d468173dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1645569/000119312523188218/d468173dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1645569/000119312523192743/d468173dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1645569/000119312523206886/d511903dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
e689b2d6858caeecf583,1814140,"Apexigen, Inc.",[],"[""2834""]",2023-06-30,2023-06-30,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001437749-23-019040""]","[""https://www.sec.gov/Archives/edgar/data/1814140/000143774923019040/apgn20230629_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
5582a0c07e30aa9055a5,1435049,"CHINOOK THERAPEUTICS, INC.",[],"[""2834""]",2023-07-10,2023-07-10,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-184575""]","[""https://www.sec.gov/Archives/edgar/data/1435049/000119312523184575/d518592ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
4f9e8d2de44f300ea593,1821323,"Sigilon Therapeutics, Inc.",[],"[""2834""]",2023-07-13,2023-08-10,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-186301"", ""0001193125-23-188843"", ""0001193125-23-200539"", ""0001193125-23-208190""]","[""https://www.sec.gov/Archives/edgar/data/1821323/000119312523186301/d533839dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1821323/000119312523188843/d532668dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1821323/000119312523200539/d541581dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1821323/000119312523208190/d538412dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
0cff7bf4e0e4705f7578,1124105,"CATALYST BIOSCIENCES, INC.","[""GYRE""]","[""2834""]",2023-07-20,2023-07-20,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001140361-23-035323""]","[""https://www.sec.gov/Archives/edgar/data/1124105/000114036123035323/ny20006478x10_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
40e65e337d5f226f8969,1718108,"Surface Oncology, Inc.",[],"[""2836""]",2023-07-26,2023-07-26,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-194691""]","[""https://www.sec.gov/Archives/edgar/data/1718108/000119312523194691/d529654ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
1060ea3ea20feab6fec5,1822711,"PARDES BIOSCIENCES, INC.",[],"[""2834""]",2023-07-28,2023-08-31,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-197795"", ""0001193125-23-215121"", ""0001193125-23-222408"", ""0001193125-23-225526""]","[""https://www.sec.gov/Archives/edgar/data/1822711/000119312523197795/d498131dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1822711/000119312523215121/d536011dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1822711/000119312523222408/d538269dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1822711/000119312523225526/d531376dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
86f98c9533f599d7e85d,1178711,"Paratek Pharmaceuticals, Inc.",[],"[""2834""]",2023-08-02,2023-08-02,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-201788""]","[""https://www.sec.gov/Archives/edgar/data/1178711/000119312523201788/d468238ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
4f654f63784bda324046,1358762,REATA PHARMACEUTICALS INC,[],"[""2834""]",2023-08-22,2023-08-22,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-217478""]","[""https://www.sec.gov/Archives/edgar/data/1358762/000119312523217478/d536160ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
374cd551df51f0fa3c37,1656536,"Decibel Therapeutics, Inc.",[],"[""2834""]",2023-08-25,2023-09-25,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-220927"", ""0001193125-23-231574"", ""0001193125-23-233464"", ""0001193125-23-240970""]","[""https://www.sec.gov/Archives/edgar/data/1656536/000119312523220927/d543440dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1656536/000119312523231574/d527698dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1656536/000119312523233464/d553465dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1656536/000119312523240970/d507462dsc14d9a.htm""]",4,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
893ea9dcf9dd69421575,1621443,"Zynerba Pharmaceuticals, Inc.",[],"[""2834""]",2023-08-28,2023-10-11,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001140361-23-041392"", ""0001140361-23-043950"", ""0001140361-23-044059"", ""0001140361-23-045416"", ""0001140361-23-045870"", ""0001140361-23-046997"", ""0001140361-23-047695""]","[""https://www.sec.gov/Archives/edgar/data/1621443/000114036123041392/ny20010171x1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1621443/000114036123043950/ny20010171x7_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1621443/000114036123044059/ny20010171x9_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1621443/000114036123045416/ef20011374_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1621443/000114036123045870/ef20011463_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1621443/000114036123046997/ef20011984_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1621443/000114036123047695/ny20011256x1_sc14d9a.htm""]",7,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
598b5ebc7eb311549443,1084201,SINOVAC BIOTECH LTD,"[""SVA""]","[""2834""]",2023-09-05,2024-01-18,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9""]","[""0001104659-23-097975"", ""0001104659-24-004667""]","[""https://www.sec.gov/Archives/edgar/data/1084201/000110465923097975/tm2325464d1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1084201/000110465924004667/tm243584d1_sc14d9.htm""]",2,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
41647ebede55140cf629,1504167,"Timber Pharmaceuticals, Inc.",[],"[""2834""]",2023-09-12,2023-09-12,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001437749-23-025712""]","[""https://www.sec.gov/Archives/edgar/data/1504167/000143774923025712/tmbr20230906_defm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b52034f4a9cb666d9d72,1844280,"Thorne Healthtech, Inc.",[],"[""2834""]",2023-09-14,2023-10-13,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-235133"", ""0001193125-23-251140"", ""0001193125-23-255772""]","[""https://www.sec.gov/Archives/edgar/data/1844280/000119312523235133/d472624dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1844280/000119312523251140/d472624dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1844280/000119312523255772/d427173dsc14d9a.htm""]",3,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
0c1baa2b083d57007ab7,1836056,Ambrx Biopharma Inc.,[],"[""2836""]",2023-09-15,2023-09-15,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-236205""]","[""https://www.sec.gov/Archives/edgar/data/1836056/000119312523236205/d548459ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
40e8073f3d9c2af65e88,1628171,"Revolution Medicines, Inc.","[""RVMD"", ""RVMDW""]","[""2836""]",2023-09-29,2023-09-29,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-247425""]","[""https://www.sec.gov/Archives/edgar/data/1628171/000119312523247425/d508095ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
7a88b9c9fcf8d1cc8bf2,1843762,"EQRx, Inc.",[],"[""2834""]",2023-09-29,2023-09-29,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-247498""]","[""https://www.sec.gov/Archives/edgar/data/1843762/000119312523247498/d508095ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
920ac23734aa2570565a,1069308,Acer Therapeutics Inc.,[],"[""2834""]",2023-10-10,2023-10-10,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-253555""]","[""https://www.sec.gov/Archives/edgar/data/1069308/000119312523253555/d540258ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
b94c0d80efe4d46e8d10,1270073,"INTERCEPT PHARMACEUTICALS, INC.",[],"[""2834""]",2023-10-11,2023-11-08,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001104659-23-108583"", ""0001104659-23-109653"", ""0001104659-23-111612"", ""0001104659-23-112390"", ""0001104659-23-115519""]","[""https://www.sec.gov/Archives/edgar/data/1270073/000110465923108583/tm2327968-1_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1270073/000110465923109653/tm2327968-2_sc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1270073/000110465923111612/tm2329189-1_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1270073/000110465923112390/tm2329189-2_sc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1270073/000110465923115519/tm2330182d1_sc14d9a.htm""]",5,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
a76adad447825ce2de0e,1662244,"Cyteir Therapeutics, Inc.",[],"[""2834""]",2023-10-12,2023-10-12,merger_proxy_filer,review_required,pending_review,False,"[""DEFM14A""]","[""0001193125-23-255009""]","[""https://www.sec.gov/Archives/edgar/data/1662244/000119312523255009/d554900ddefm14a.htm""]",1,"DEFM14A indicates merger-related proxy material, but the filer may be a target, buyer, SPAC, or reverse-merger participant. Manual review required."
e10aa211479d2757861a,1811764,POINT Biopharma Global Inc.,[],"[""2834""]",2023-10-13,2023-12-26,tender_offer_target,high,provisional_primary_source,False,"[""SC 14D9"", ""SC 14D9/A""]","[""0001193125-23-255663"", ""0001193125-23-265152"", ""0001193125-23-268265"", ""0001193125-23-273665"", ""0001193125-23-277519"", ""0001193125-23-279308"", ""0001193125-23-287946"", ""0001193125-23-297130"", ""0001193125-23-302270""]","[""https://www.sec.gov/Archives/edgar/data/1811764/000119312523255663/d519703dsc14d9.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523265152/d563943dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523268265/d474060dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523273665/d583087dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523277519/d394131dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523279308/d478883dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523287946/d53101dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523297130/d575580dsc14d9a.htm"", ""https://www.sec.gov/Archives/edgar/data/1811764/000119312523302270/d631345dsc14d9a.htm""]",9,Schedule 14D-9 identifies the tender-offer subject company. Verify the first public announcement date and exclude non-control offers before promoting this candidate to a training label.
