candidate_id,sec_signal_date,filer_name,filer_tickers,event_class,candidate_confidence,decision,reviewed_target_cik,reviewed_target_name,reviewed_target_ticker,acquirer_name,first_public_announcement_at,transaction_structure,change_of_control_percent,transaction_status,review_primary_source_url,reviewer,reviewed_at,review_notes
d0352d5519e2f6e35259,2023-11-16,Orchard Therapeutics plc,[],merger_proxy_filer,review_required,,,,,,,,,,,,,
31aad72ad431bddc2a90,2023-11-21,Applied Molecular Transport Inc.,[],merger_proxy_filer,review_required,,,,,,,,,,,,,
fa0bc211f89e7228089a,2023-12-01,"SomaLogic, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
01b4e292a9f669824bbe,2023-12-14,Rain Oncology Inc.,[],tender_offer_target,high,,,,,,,,,,,,,
a244abc25872eaae2e02,2023-12-27,"Icosavax, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
bc2995680b2e57d3840a,2024-01-02,"ImmunoGen, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
ca967615fc777d7d29c2,2024-01-03,RENOVARO BIOSCIENCES INC.,"[""RENB""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
d45b558811ae47c44bda,2024-01-10,"Theseus Pharmaceuticals, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
46b5d8b26ac3606edfb5,2024-01-18,"Cerevel Therapeutics Holdings, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
9ed40a60034f95689955,2024-01-22,PHOENIX BIOTECH ACQUISITION CORP.,"[""CERO"", ""CEROW""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
8155562bb91c4c926087,2024-01-23,SQZ Biotechnologies Co,[],merger_proxy_filer,review_required,,,,,,,,,,,,,
1e9924282aaecd576246,2024-01-25,"RayzeBio, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
0de4c7f6686e4d998cd9,2024-01-29,"Ambrx Biopharma, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
0920385c85e0c2b66ced,2024-02-05,"Karuna Therapeutics, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
1a63723bafe2a95ca3c8,2024-02-08,"Harpoon Therapeutics, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
213db7d8c7bed19593df,2024-02-12,"Science 37 Holdings, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
b2146f14b938e9102e41,2024-02-20,Redwoods Acquisition Corp.,"[""WENA"", ""WENAW""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
7ef843d60949dbaafdac,2024-02-23,"CymaBay Therapeutics, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
b83930e02052e336594e,2024-02-23,"Atreca, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
fe23a96fea7d2938ed6f,2024-03-04,Kinnate Biopharma Inc.,[],tender_offer_target,high,,,,,,,,,,,,,
abbefb4ab5309115d731,2024-03-08,NGM BIOPHARMACEUTICALS INC,[],tender_offer_target,high,,,,,,,,,,,,,
e7a9f5f8d16b191588b2,2024-03-11,"Societal CDMO, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
1fe988c219bf3eb62d23,2024-04-08,"Guardion Health Sciences, Inc.","[""GHSI""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
536dcf5a3eed08aea51b,2024-04-11,MorphoSys AG,"[""MPSYF""]",tender_offer_target,high,,,,,,,,,,,,,
99d1d6622bb44f6d0e71,2024-04-15,"Catalent, Inc.","[""CTLT""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
ad8ff11f51925f72784d,2024-04-22,"ALPINE IMMUNE SCIENCES, INC.",[],tender_offer_target,high,,,,,,,,,,,,,
f78f53fa1c834863bded,2024-04-25,"Landos Biopharma, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
a7b9ed8e557924e5c6ae,2024-04-25,Fusion Pharmaceuticals Inc.,[],merger_proxy_filer,review_required,,,,,,,,,,,,,
dca61a348237d47dd6f4,2024-04-26,"Inhibrx, Inc.",[],merger_proxy_filer,review_required,,,,,,,,,,,,,
1fad96cf185d53c3e9e4,2024-05-13,"Deciphera Pharmaceuticals, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
f40b5609b0878311efb4,2024-06-04,"Eliem Therapeutics, Inc.","[""ELYM""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
c59bb0682594152249ab,2024-07-19,"Morphic Holding, Inc.",[],tender_offer_target,high,,,,,,,,,,,,,
f42179245d3726c97ac9,2024-07-22,Calliditas Therapeutics AB,"[""CALT""]",tender_offer_target,high,,,,,,,,,,,,,
29ba6ed3dfcd8753f6dd,2024-07-25,AGILE THERAPEUTICS INC,"[""AGRX"", ""AGXRW""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
e9a7569942cd33812d6d,2024-08-08,ALIMERA SCIENCES INC,"[""ALIM""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
6f60f86a01c069c4fc93,2024-08-20,"G1 Therapeutics, Inc.","[""GTHX""]",tender_offer_target,high,,,,,,,,,,,,,
f9ce693f0f5f89b00e66,2024-08-26,"Seres Therapeutics, Inc.","[""MCRB""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
28e703f07eef2874bf9e,2024-10-10,"RECURSION PHARMACEUTICALS, INC.","[""RXRX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
f439678c5bfaf5eb9732,2024-10-11,"Peak Bio, Inc.","[""PKBO"", ""PKBOW""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
0f2b06c701d884b571e7,2024-10-16,"NovaBay Pharmaceuticals, Inc.","[""NBY""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
eb36d968356d0e967eb2,2024-10-30,"Longboard Pharmaceuticals, Inc.","[""LBPH""]",tender_offer_target,high,,,,,,,,,,,,,
902f5543ad67abaebdc4,2024-11-14,"LUMOS PHARMA, INC.","[""LUMO""]",tender_offer_target,high,,,,,,,,,,,,,
d634825e2491ed8a20cb,2024-12-09,"Poseida Therapeutics, Inc.","[""PSTX""]",tender_offer_target,high,,,,,,,,,,,,,
c27caf6cf1cfad4b3b48,2024-12-12,"Revance Therapeutics, Inc.","[""RVNC""]",tender_offer_target,high,,,,,,,,,,,,,
b23ecbf7edc33f9e58ca,2024-12-18,"Avid Bioservices, Inc.","[""CDMO""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
0e1bfec6e0766a2ff19b,2025-01-10,"MARINUS PHARMACEUTICALS, INC.","[""MRNS""]",tender_offer_target,high,,,,,,,,,,,,,
40e41585c7469cadac1d,2025-01-28,"Coherus BioSciences, Inc.","[""CHRS""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
d1651e83a52f34a96a84,2025-01-31,"Aadi Bioscience, Inc.","[""AADI""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
211cf2bbd42e865993bb,2025-02-18,"Intra-Cellular Therapies, Inc.","[""ITCI""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
12d75b69a4da0d7ba686,2025-03-07,"bluebird bio, Inc.","[""BLUE""]",tender_offer_target,high,,,,,,,,,,,,,
31ae9c8d991880bd401b,2025-03-21,CHIMERIX INC,"[""CMRX""]",tender_offer_target,high,,,,,,,,,,,,,
f2cff96d6e6db5cf4bbb,2025-04-04,"ACELYRIN, Inc.","[""SLRN""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
5c145f5d28f74d52ad7a,2025-04-11,Royalty Pharma plc,"[""RPRX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
02b9764d5c067a2a835a,2025-04-14,"2seventy bio, Inc.","[""TSVT""]",tender_offer_target,high,,,,,,,,,,,,,
e6c7606aaaf1474a3aef,2025-04-15,"OptiNose, Inc.","[""OPTN""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
7970936f9ad685acc037,2025-04-15,Allakos Inc.,"[""ALLK""]",tender_offer_target,high,,,,,,,,,,,,,
0357b8b04db8ace803bd,2025-04-23,"Checkpoint Therapeutics, Inc.","[""CKPT""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
b927badfe6ae85190636,2025-05-12,"Endo, Inc.","[""NDOI""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
f8d2f3520156b1907287,2025-05-15,"Kronos Bio, Inc.","[""KRON""]",tender_offer_target,high,,,,,,,,,,,,,
98f8f610571ccd3ff2d9,2025-05-23,"KINETA, INC./DE","[""KANT""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
b1983ee3f73a13305cbb,2025-05-27,Regulus Therapeutics Inc.,"[""RGLS""]",tender_offer_target,high,,,,,,,,,,,,,
da67b596de618839bde7,2025-05-28,"SpringWorks Therapeutics, Inc.","[""SWTX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
923949f0178d41e6d4fc,2025-06-02,"Inozyme Pharma, Inc.","[""INZY""]",tender_offer_target,high,,,,,,,,,,,,,
548641f45fec2c571914,2025-06-17,Blueprint Medicines Corp,"[""BPMC""]",tender_offer_target,high,,,,,,,,,,,,,
fa8f038263eddf343700,2025-06-23,"Elevation Oncology, Inc.","[""ELEV""]",tender_offer_target,high,,,,,,,,,,,,,
b2f48fe8f936077bb891,2025-06-25,"Verve Therapeutics, Inc.","[""VERV""]",tender_offer_target,high,,,,,,,,,,,,,
370a39813aa0fd8f1f6f,2025-06-30,"Vigil Neuroscience, Inc.","[""VIGL""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
9f4e25c13b17104b33f3,2025-07-02,"Sage Therapeutics, Inc.","[""SAGE""]",tender_offer_target,high,,,,,,,,,,,,,
689da78a73e7a00ddf62,2025-07-03,HOOKIPA Pharma Inc.,"[""HOOK""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
2129a69a9a70edb66dd3,2025-07-11,Turnstone Biologics Corp.,"[""TSBX""]",tender_offer_target,high,,,,,,,,,,,,,
f1f1028c215ffe0eb67d,2025-07-16,"IGM Biosciences, Inc.","[""IGMS""]",tender_offer_target,high,,,,,,,,,,,,,
bfb6bd792a138a6e6c42,2025-07-22,ENZO BIOCHEM INC,"[""ENZB""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
b57423068ece916dbf86,2025-07-22,TITAN PHARMACEUTICALS INC,"[""TTNP""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
b0cfeaaf98cf870f8df3,2025-07-23,"CARGO Therapeutics, Inc.","[""CRGX""]",tender_offer_target,high,,,,,,,,,,,,,
e217552f662eb9e83b1e,2025-08-01,"iTeos Therapeutics, Inc.","[""ITOS""]",tender_offer_target,high,,,,,,,,,,,,,
fc5e2096bc92d08326d2,2025-08-08,"MIRA PHARMACEUTICALS, INC.","[""MIRA""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
6c345d960b5edf4bc793,2025-08-11,ESSA Pharma Inc.,"[""EPIX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
fdf722a9268d386f4a5f,2025-08-12,DURECT CORP,"[""DRRX""]",tender_offer_target,high,,,,,,,,,,,,,
62c53ce038ff4abb7e9d,2025-08-15,LAVA Therapeutics NV,"[""LVTX""]",tender_offer_target,high,,,,,,,,,,,,,
840bc07ac325f571fc41,2025-08-18,Verona Pharma plc,"[""VRNA""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
620dd0e4239df9e57561,2025-08-18,"Y-mAbs Therapeutics, Inc.","[""YMAB""]",tender_offer_target,high,,,,,,,,,,,,,
631b3d73bb55d6115a19,2025-08-18,"HilleVax, Inc.","[""HLVX""]",tender_offer_target,high,,,,,,,,,,,,,
e2045f75e6e67396f93d,2025-09-08,scPharmaceuticals Inc.,"[""SCPH""]",tender_offer_target,high,,,,,,,,,,,,,
7d0bafa7e3148c21ba90,2025-09-08,"Evofem Biosciences, Inc.","[""EVFM""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
e719f5d728c6c530255a,2025-09-23,Mural Oncology plc,"[""MURA""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
1328969bb6afb4a7bfa4,2025-09-24,ATAI Life Sciences N.V.,"[""ATAI""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
bf2773742dd090c33632,2025-09-29,"Tourmaline Bio, Inc.","[""TRML""]",tender_offer_target,high,,,,,,,,,,,,,
c1f5136ea2f9f7e5a70c,2025-10-01,"89bio, Inc.","[""ETNB""]",tender_offer_target,high,,,,,,,,,,,,,
44a1f9f3bb6b31d001c3,2025-10-17,"Metsera, Inc.","[""MTSR""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
8820d63ae0af0fadf072,2025-10-21,Merus N.V.,"[""MRUS""]",tender_offer_target,high,,,,,,,,,,,,,
10cdadfcaa6a6b899585,2025-10-21,CureVac N.V.,"[""CVAC""]",tender_offer_target,high,,,,,,,,,,,,,
084af7080a305244a2c3,2025-10-27,"Sonnet BioTherapeutics Holdings, Inc.","[""SONN""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
8be3e3fd5656157ded9f,2025-11-07,"Adverum Biotechnologies, Inc.","[""ADVM""]",tender_offer_target,high,,,,,,,,,,,,,
0e250ec1297d92fdbd18,2025-11-07,"Akero Therapeutics, Inc.","[""AKRO""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
d1a71782fbcdf10d7bf8,2025-11-17,Evoke Pharma Inc,"[""EVOK""]",tender_offer_target,high,,,,,,,,,,,,,
876095886001a023bfeb,2025-12-03,AVADEL PHARMACEUTICALS PLC,"[""AVDL""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
1c15b80807398b198fcd,2025-12-05,"Mersana Therapeutics, Inc.","[""MRSN""]",tender_offer_target,high,,,,,,,,,,,,,
2131c1ce020e10ba827f,2025-12-05,"Cidara Therapeutics, Inc.","[""CDTX""]",tender_offer_target,high,,,,,,,,,,,,,
1a3ada162944c926efdc,2025-12-15,Repare Therapeutics Inc.,"[""RPTX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
c0c7f9de2196c8bc9c01,2025-12-18,"Astria Therapeutics, Inc.","[""ATXS""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
8d21d3868374eca39a61,2025-12-29,"Applied Therapeutics, Inc.","[""APLT""]",tender_offer_target,high,,,,,,,,,,,,,
775d735ca8b230838884,2026-01-09,Generation Bio Co.,"[""GBIO""]",tender_offer_target,high,,,,,,,,,,,,,
472c192f82ed22a9e513,2026-01-12,DYNAVAX TECHNOLOGIES CORP,"[""DVAX""]",tender_offer_target,high,,,,,,,,,,,,,
2044a5fe71beeb4a9ddc,2026-01-30,"Avidity Biosciences, Inc.","[""RNA""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
51fbdd234210efd14bd7,2026-02-02,"AMICUS THERAPEUTICS, INC.","[""FOLD""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
f14a13bf807b159c858e,2026-02-02,"RAPT Therapeutics, Inc.","[""RAPT""]",tender_offer_target,high,,,,,,,,,,,,,
64e9470e22c33c34900e,2026-02-02,"Ventyx Biosciences, Inc.","[""VTYX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
6270639b98aad616c6bf,2026-02-11,"BioAtla, Inc.","[""BCAB""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
2361a272a53d7464dbee,2026-02-19,"Telomir Pharmaceuticals, Inc.","[""TELO""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
fd1596557c67937e242c,2026-02-24,Aptose Biosciences Inc.,"[""APTOF""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
f9329790c4220ac1fb91,2026-03-06,"Arcellx, Inc.","[""ACLX""]",tender_offer_target,high,,,,,,,,,,,,,
ee4de5657f42041f6558,2026-03-26,"Day One Biopharmaceuticals, Inc.","[""DAWN""]",tender_offer_target,high,,,,,,,,,,,,,
6d49be98960be82cd15f,2026-04-07,"Terns Pharmaceuticals, Inc.","[""TERN""]",tender_offer_target,high,,,,,,,,,,,,,
159f4829bbd88a211f24,2026-04-14,"Apellis Pharmaceuticals, Inc.","[""APLS""]",tender_offer_target,high,,,,,,,,,,,,,
288e08b1bfbfc906f3d9,2026-04-14,"Kezar Life Sciences, Inc.","[""KZR""]",tender_offer_target,high,,,,,,,,,,,,,
df3cb4c68e1a90dd68a6,2026-04-20,SOLENO THERAPEUTICS INC,"[""SLNO""]",tender_offer_target,high,,,,,,,,,,,,,
e416514935847fb8b598,2026-04-30,Barinthus Biotherapeutics plc.,"[""BRNS""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
d8eae3bf54650e369555,2026-05-07,Centessa Pharmaceuticals plc,"[""CNTA""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
3f0901d89997ff58c05d,2026-05-13,"KalVista Pharmaceuticals, Inc.","[""KALV""]",tender_offer_target,high,,,,,,,,,,,,,
1a8f1fccd3ee75c36721,2026-05-18,"Assertio Holdings, Inc.","[""ASRT""]",tender_offer_target,high,,,,,,,,,,,,,
854db0541f8d3e817c5c,2026-05-26,CUMBERLAND PHARMACEUTICALS INC,"[""CPIX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
d2f55bb6a13f57f69f44,2026-06-08,"CATALYST PHARMACEUTICALS, INC.","[""CPRX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
00b41f9c05aeefa96f33,2026-06-08,"Esperion Therapeutics, Inc.","[""ESPR""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
e24966bf4954cfdc0c67,2026-06-10,"LISATA THERAPEUTICS, INC.","[""LSTA""]",tender_offer_target,high,,,,,,,,,,,,,
9df4d68b2df6a7a77625,2026-06-10,XOMA Royalty Corp,"[""XOMA"", ""XOMAO"", ""XOMAP""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
3632230901d2f0315106,2026-06-17,Organon & Co.,"[""OGN""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
bc312d670ea1b3ce95da,2026-06-24,"Nuvalent, Inc.","[""NUVL""]",tender_offer_target,high,,,,,,,,,,,,,
0236b887cb08df14b39c,2026-06-29,"Amneal Pharmaceuticals, Inc.","[""AMRX""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
963b299197d7fc4bb5db,2026-07-13,"Apogee Therapeutics, Inc.","[""APGE""]",merger_proxy_filer,review_required,,,,,,,,,,,,,
